rank	char	sound_code	aux_code	input_code	delimited_input	weight
2361	肾	uz	v	uzv	uz;v	1679
2362	陡	dt	p	dtp	dt;p	259
2363	爪	iw	x	iwx	iw;x	698
2364	兔	tj	l	tjl	tj;l	1415
2365	殷	ym	v	ymv	ym;v	510
2366	贞	iz	v	izv	iz;v	230
2367	荐	jc	a	jca	jc;a	375
2368	哑	yy	c	yyc	yy;c	193
2369	炭	to	v	tov	to;v	270
2370	坟	fz	e	fze	fz;e	717
2371	眨	iy	l	iyl	iy;l	133
2372	搏	bu	a	bua	bu;a	416
2373	咳	ke	n	ken	ke;n	949
2374	拢	lq	j	lqj	lq;j	340
2375	舅	jb	a	jba	jb;a	85
2376	昧	mp	a	mpa	mp;a	105
2377	擅	uo	v	uov	uo;v	403
2378	爽	ug	p	ugp	ug;p	4498
2379	咖	ky	r	kyr	ky;r	1127
2380	搁	ge	v	gev	ge;v	1328
2381	禄	lj	m	ljm	lj;m	137
2382	雌	cn	u	cnu	cn;u	359
2383	哨	ua	b	uab	ua;b	315
2384	巩	gq	l	gql	gq;l	199
2385	绢	jh	i	jhi	jh;i	363
2386	螺	lu	b	lub	lu;b	192
2387	裹	gu	g	gug	gu;g	701
2388	昔	xn	a	xna	xn;a	418
2389	轩	xh	i	xhi	xh;i	353
2390	谬	mb	j	mbj	mb;j	162
2391	谍	dv	i	dvi	dv;i	38
2392	龟	gk	j	gkj	gk;j	832
2393	媳	xn	q	xnq	xn;q	17
2394	姜	jg	q	jgq	jg;q	2670
2395	瞎	xw	i	xwi	xw;i	6077
2396	冤	yh	z	yhz	yh;z	670
2397	鸦	yy	w	yyw	yy;w	124
2398	蓬	pi	b	pib	pi;b	200
2399	巷	xg	c	xgc	xg;c	476
2400	琳	lm	a	lma	lm;a	745
2401	栽	zx	r	zxr	zx;r	340
2402	沾	io	b	iob	io;b	1582
2403	诈	iy	g	iyg	iy;g	194
2404	斋	ix	l	ixl	ix;l	440
2405	瞒	mo	b	mob	mo;b	293
2406	彪	br	y	bry	br;y	200
2407	厄	ee	b	eeb	ee;b	584
2408	咨	zn	k	znk	zn;k	86
2409	纺	fs	k	fsk	fs;k	51
2410	罐	gh	q	ghq	gh;q	934
2411	桶	tq	v	tqv	tq;v	2477
2412	壤	rs	a	rsa	rs;a	30
2413	糕	ga	r	gar	ga;r	462
2414	颂	sq	a	sqa	sq;a	367
2415	膨	pi	l	pil	pi;l	126
2416	谐	xv	m	xvm	xv;m	84
2417	垒	lp	l	lpl	lp;l	586
2418	咕	gj	g	gjg	gj;g	115
2419	隙	xn	x	xnx	xn;x	77
2420	辣	ly	g	lyg	ly;g	2490
2421	绑	bs	j	bsj	bs;j	1179
2422	宠	vq	z	vqz	vq;z	726
2423	嘿	hp	r	hpr	hp;r	2186
2424	兑	dk	b	dkb	dk;b	1167
2425	霉	mp	j	mpj	mp;j	935
2426	挫	cu	l	cul	cu;l	390
2427	稽	jn	h	jnh	jn;h	61
2428	辐	fj	k	fjk	fj;k	83
2429	乞	qn	x	qnx	qn;x	199
2430	纱	uy	w	uyw	uy;w	241
2431	裙	qd	x	qdx	qd;x	468
2432	嘻	xn	k	xnk	xn;k	135
2433	哇	wy	l	wyl	wy;l	6161
2434	绣	xb	a	xba	xb;a	569
2435	杖	is	v	isv	is;v	711
2436	塘	ts	k	tsk	ts;k	185
2437	衍	yo	x	yox	yo;x	93
2438	轴	it	o	ito	it;o	3181
2439	攀	po	z	poz	po;z	243
2440	膊	bu	c	buc	bu;c	11
2441	譬	pn	o	pno	pn;o	37
2442	斌	bm	k	bmk	bm;k	254
2443	祈	qn	y	qny	qn;y	79
2444	踢	tn	y	tny	tn;y	7074
2445	肆	sn	z	snz	sn;z	242
2446	坎	ko	b	kob	ko;b	1009
2447	轿	jr	c	jrc	jr;c	204
2448	棚	pi	g	pig	pi;g	398
2449	泣	qn	a	qna	qn;a	250
2450	屡	lk	r	lkr	lk;r	329
2451	躁	za	z	zaz	za;z	171
2452	邱	qb	q	qbq	qb;q	817
2453	凰	hg	j	hgj	hg;j	72
2454	溢	yn	c	ync	yn;c	150
2455	椎	ik	z	ikz	ik;z	78
2456	砸	zy	r	zyr	zy;r	5646
2457	趟	ts	j	tsj	ts;j	1464
2458	帘	lc	u	lcu	lc;u	202
2459	帆	fo	v	fov	fo;v	527
2460	栖	qn	k	qnk	qn;k	148
2461	窜	ch	x	chx	ch;x	825
2462	丸	wo	j	woj	wo;j	1126
2463	斩	io	z	ioz	io;z	2465
2464	堤	dn	l	dnl	dn;l	137
2465	塌	ty	b	tyb	ty;b	656
2466	贩	fo	l	fol	fo;l	134
2467	厢	xg	n	xgn	xg;n	103
2468	掀	xc	n	xcn	xc;n	306
2469	喀	ky	f	kyf	ky;f	99
2470	乖	gl	x	glx	gl;x	655
2471	谜	mn	k	mnk	mn;k	429
2472	捏	nv	x	nvx	nv;x	3229
2473	阎	yo	b	yob	yo;b	217
2474	滨	bm	q	bmq	bm;q	70
2475	虏	lj	a	lja	lj;a	495
2476	匙	un	c	unc	un;c	96
2477	芦	lj	k	ljk	lj;k	69
2478	苹	pl	a	pla	pl;a	22
2479	卸	xv	s	xvs	xv;s	525
2480	沼	ia	w	iaw	ia;w	45
2481	钥	ya	n	yan	ya;n	20
2482	株	ij	t	ijt	ij;t	416
2483	祷	da	z	daz	da;z	24
2484	剖	pt	p	ptp	pt;p	193
2485	熙	xn	j	xnj	xn;j	179
2486	哗	hw	p	hwp	hw;p	143
2487	劈	pn	e	pne	pn;e	1072
2488	怯	qv	j	qvj	qv;j	189
2489	棠	ts	q	tsq	ts;q	502
2490	胳	ge	w	gew	ge;w	26
2491	桩	ig	k	igk	ig;k	697
2492	瑰	gk	q	gkq	gk;q	293
2493	娱	yj	s	yjs	yj;s	112
2494	娶	qj	c	qjc	qj;c	1682
2495	沫	mu	c	muc	mu;c	246
2496	嗓	ss	p	ssp	ss;p	972
2497	蹲	dd	p	ddp	dd;p	3116
2498	焚	fz	u	fzu	fz;u	189
2499	淘	ta	b	tab	ta;b	1859
2500	嫩	nz	k	nzk	nz;k	1238
2501	韵	yd	a	yda	yd;a	664
2502	衬	vz	a	vza	vz;a	247
2503	匈	xq	v	xqv	xq;v	453
2504	钧	jd	a	jda	jd;a	95
2505	竖	uj	x	ujx	uj;x	1216
2506	峻	jd	q	jdq	jd;q	62
2507	豹	ba	m	bam	ba;m	414
2508	捞	la	q	laq	la;q	1626
2509	菊	jj	t	jjt	jj;t	527
2510	鄙	bn	c	bnc	bn;c	98
2511	魄	pu	f	puf	pu;f	100
2512	兜	dt	a	dta	dt;a	827
2513	哄	hq	m	hqm	hq;m	1004
2514	颖	yl	v	ylv	yl;v	184
2515	镑	bs	a	bsa	bs;a	542
2516	屑	xv	c	xvc	xv;c	493
2517	蚁	yn	g	yng	yn;g	219
2518	壶	hj	a	hja	hj;a	3441
2519	怡	yn	m	ynm	yn;m	135
2520	渗	uz	w	uzw	uz;w	173
2521	秃	tj	k	tjk	tj;k	527
2522	迦	jw	l	jwl	jw;l	95
2523	旱	ho	f	hof	ho;f	286
2524	哟	yu	z	yuz	yu;z	3101
2525	咸	xc	u	xcu	xc;u	1224
2526	焉	yo	g	yog	yo;g	1293
2527	谴	qc	v	qcv	qc;v	26
2528	宛	wo	l	wol	wo;l	69
2529	稻	da	j	daj	da;j	197
2530	铸	ij	p	ijp	ij;p	380
2531	锻	dh	k	dhk	dh;k	76
2532	伽	gy	r	gyr	gy;r	326
2532	伽	jw	r	jwr	jw;r	326
2533	詹	io	v	iov	io;v	1199
2534	毙	bn	g	bng	bn;g	120
2535	恍	hg	e	hge	hg;e	49
2536	贬	bc	q	bcq	bc;q	803
2537	烛	ij	x	ijx	ij;x	109
2538	骇	hx	b	hxb	hx;b	54
2539	芯	xm	i	xmi	xm;i	1345
2540	汁	in	e	ine	in;e	1280
2541	桓	hh	j	hhj	hh;j	216
2542	坊	fs	q	fsq	fs;q	718
2543	驴	lk	f	lkf	lk;f	1067
2544	朽	xb	p	xbp	xb;p	41
2545	靖	jl	n	jln	jl;n	134
2546	佣	yq	f	yqf	yq;f	114
2547	汝	rj	q	rjq	rj;q	775
2548	碌	lj	o	ljo	lj;o	16
2549	迄	qn	j	qnj	qn;j	67
2550	冀	jn	t	jnt	jn;t	163
2551	荆	jl	u	jlu	jl;u	424
2552	崔	ck	j	ckj	ck;j	1255
2553	雁	yo	f	yof	yo;f	146
2554	绅	uz	r	uzr	uz;r	14
2555	珊	uo	w	uow	uo;w	166
2556	榜	bs	i	bsi	bs;i	2169
2557	诵	sq	m	sqm	sq;m	143
2558	傍	bs	y	bsy	bs;y	216
2559	彦	yo	l	yol	yo;l	451
2560	醇	vd	p	vdp	vd;p	904
2561	笛	dn	w	dnw	dn;w	698
2562	禽	qm	p	qmp	qm;p	142
2563	勿	wj	c	wjc	wj;c	2642
2564	娟	jh	j	jhj	jh;j	245
2565	瞄	mr	k	mrk	mr;k	692
2566	幢	ig	o	igo	ig;o	113
2567	寇	kt	k	ktk	kt;k	604
2568	睹	dj	k	djk	dj;k	74
2569	贿	hk	c	hkc	hk;c	11
2570	踩	cx	l	cxl	cx;l	6220
2571	霆	tl	o	tlo	tl;o	137
2572	呜	wj	y	wjy	wj;y	313
2573	拱	gq	f	gqf	gq;f	650
2574	妃	fp	v	fpv	fp;v	467
2575	蔑	mv	k	mvk	mv;k	27
2576	谕	yj	n	yjn	yj;n	108
2577	缚	fj	g	fjg	fj;g	233
2578	诡	gk	f	gkf	gk;f	302
2579	篷	pi	v	piv	pi;v	36
2580	淹	yo	z	yoz	yo;z	170
2581	腕	wo	m	wom	wo;m	252
2582	煮	ij	y	ijy	ij;y	5728
2583	倩	qc	z	qcz	qc;z	61
2584	卒	zj	v	zjv	zj;v	1957
2585	勘	ko	f	kof	ko;f	114
2586	馨	xm	p	xmp	xm;p	118
2587	逗	dt	x	dtx	dt;x	980
2588	甸	dc	x	dcx	dc;x	122
2589	贱	jc	k	jck	jc;k	826
2590	炒	va	f	vaf	va;f	4642
2591	灿	co	b	cob	co;b	80
2592	敞	vs	r	vsr	vs;r	58
2593	蜡	ly	c	lyc	ly;c	506
2594	囚	qb	o	qbo	qb;o	95
2595	栗	ln	k	lnk	ln;k	387
2596	辜	gj	f	gjf	gj;f	57
2597	垫	dc	o	dco	dc;o	2031
2598	妒	dj	f	djf	dj;f	75
2599	魁	kk	w	kkw	kk;w	197
2600	谣	ya	q	yaq	ya;q	202
2601	寞	mu	e	mue	mu;e	9
2602	蜀	uj	p	ujp	uj;p	1911
2603	甩	ul	k	ulk	ul;k	3151
2604	涯	yy	n	yyn	yy;n	112
2605	枕	iz	r	izr	iz;r	1190
2606	丐	gx	v	gxv	gx;v	35
2607	泳	yq	g	yqg	yq;g	64
2608	奎	kk	m	kkm	kk;m	128
2609	泌	mn	x	mnx	mn;x	24
2610	逾	yj	u	yju	yj;u	687
2611	叮	dl	q	dlq	dl;q	718
2612	黛	dx	f	dxf	dx;f	777
2613	燥	za	b	zab	za;b	266
2614	掷	in	z	inz	in;z	477
2615	藉	jn	j	jnj	jn;j	133
2616	枢	uj	a	uja	uj;a	39
2617	憎	zi	b	zib	zi;b	57
2618	鲸	jl	t	jlt	jl;t	829
2619	弘	hq	g	hqg	hq;g	122
2620	倚	yn	b	ynb	yn;b	271
2621	侮	wj	i	wji	wj;i	42
2622	藩	fo	c	foc	fo;c	503
2623	拂	fj	f	fjf	fj;f	244
2624	鹤	he	q	heq	he;q	584
2625	蚀	un	m	unm	un;m	106
2626	浆	jg	r	jgr	jg;r	382
2627	芙	fj	l	fjl	fj;l	594
2628	垃	ly	b	lyb	ly;b	56
2629	烤	ka	b	kab	ka;b	4978
2630	晒	ux	z	uxz	ux;z	3254
2631	霜	ug	y	ugy	ug;y	758
2632	剿	jr	g	jrg	jr;g	129
2633	蕴	yd	j	ydj	yd;j	35
2634	圾	jn	x	jnx	jn;x	57
2635	绸	vt	o	vto	vt;o	39
2636	屿	yj	h	yjh	yj;h	50
2637	氢	ql	k	qlk	ql;k	1876
2638	驼	tu	w	tuw	tu;w	226
2639	妆	ig	j	igj	ig;j	742
2640	捆	kd	a	kda	kd;a	356
2641	铅	qc	s	qcs	qc;s	1201
2642	逛	gg	p	ggp	gg;p	3196
2643	淑	uj	i	uji	uj;i	221
2644	榴	lb	a	lba	lb;a	27
2645	丙	bl	a	bla	bl;a	674
2646	痒	ys	v	ysv	ys;v	751
2647	钞	va	r	var	va;r	376
2648	蹄	tn	a	tna	tn;a	99
2649	犬	qh	a	qha	qh;a	1409
2650	躬	gq	r	gqr	gq;r	151
2651	昼	it	e	ite	it;e	184
2652	藻	za	g	zag	za;g	173
2653	蛛	ij	i	iji	ij;i	174
2654	褐	he	v	hev	he;v	137
2655	颊	jw	m	jwm	jw;m	118
2656	奠	dc	q	dcq	dc;q	34
2657	募	mj	g	mjg	mj;g	106
2658	耽	do	g	dog	do;g	49
2659	蹈	da	g	dag	da;g	44
2660	陋	lt	x	ltx	lt;x	29
2661	侣	lk	g	lkg	lk;g	87
2662	魅	mp	o	mpo	mp;o	242
2663	岚	lo	w	low	lo;w	235
2664	侄	in	l	inl	in;l	94
2665	虐	nf	p	nfp	nf;p	1820
2666	堕	du	g	dug	du;g	338
2667	陛	bn	m	bnm	bn;m	43
2668	莹	yl	c	ylc	yl;c	70
2669	荫	ym	w	ymw	ym;w	234
2670	狡	jr	w	jrw	jr;w	89
2671	阀	fy	c	fyc	fy;c	193
2672	绞	jr	s	jrs	jr;s	282
2673	膏	ga	j	gaj	ga;j	517
2674	垮	kw	j	kwj	kw;j	895
2675	茎	jl	p	jlp	jl;p	445
2676	缅	mc	o	mco	mc;o	198
2677	喇	ly	w	lyw	ly;w	101
2678	绒	rq	w	rqw	rq;w	164
2679	搅	jr	m	jrm	jr;m	705
2680	凳	di	g	dig	di;g	237
2681	梭	su	w	suw	su;w	147
2682	丫	yy	t	yyt	yy;t	730
2683	姬	jn	i	jni	jn;i	945
2684	诏	ia	m	iam	ia;m	634
2685	钮	nb	j	nbj	nb;j	216
2686	棺	gh	u	ghu	gh;u	369
2687	耿	gi	g	gig	gi;g	251
2688	缔	dn	c	dnc	dn;c	2
2689	懈	xv	g	xvg	xv;g	17
2690	嫉	jn	o	jno	jn;o	47
2691	灶	za	j	zaj	za;j	546
2692	匀	yd	q	ydq	yd;q	279
2693	嗣	sn	l	snl	sn;l	262
2694	鸽	ge	m	gem	ge;m	443
2695	澡	za	w	zaw	za;w	285
2696	凿	za	v	zav	za;v	469
2697	纬	wp	c	wpc	wp;c	76
2698	沸	fp	m	fpm	fp;m	68
2699	畴	vt	q	vtq	vt;q	31
2700	刃	rz	o	rzo	rz;o	733
2701	遏	ee	v	eev	ee;v	17
2702	烁	uu	w	uuw	uu;w	47
2703	嗅	xb	o	xbo	xb;o	543
2704	叭	by	z	byz	by;z	1698
2705	熬	au	g	aug	au;g	2431
2706	瞥	pv	x	pvx	pv;x	241
2707	骸	hx	v	hxv	hx;v	38
2708	奢	ue	w	uew	ue;w	81
2709	拙	iu	w	iuw	iu;w	136
2710	栋	dq	b	dqb	dq;b	828
2711	毯	to	w	tow	to;w	193
2712	桐	tq	m	tqm	tq;m	101
2713	砂	uy	m	uym	uy;m	199
2714	莽	ms	x	msx	ms;x	420
2715	泻	xv	b	xvb	xv;b	141
2716	坪	pl	q	plq	pl;q	214
2717	梳	uj	y	ujy	uj;y	518
2718	杉	uo	m	uom	uo;m	101
2719	晤	wj	t	wjt	wj;t	10
2720	稚	in	w	inw	in;w	33
2721	蔬	uj	w	ujw	uj;w	25
2722	蝇	yl	g	ylg	yl;g	111
2723	捣	da	v	dav	da;v	289
2724	顷	ql	r	qlr	ql;r	83
2725	麽	mu	m	mum	mu;m	1026
2726	尴	go	w	gow	go;w	45
2727	镖	br	p	brp	br;p	235
2728	诧	vy	c	vyc	vy;c	5
2729	尬	gy	g	gyg	gy;g	1155
2730	硫	lb	e	lbe	lb;e	539
2731	嚼	jr	f	jrf	jr;f	496
2732	羡	xc	p	xcp	xc;p	89
2733	沦	ld	x	ldx	ld;x	23
2734	沪	hj	r	hjr	hj;r	804
2735	旷	kg	a	kga	kg;a	87
2736	彬	bm	j	bmj	bm;j	148
2737	芽	yy	a	yya	yy;a	347
2738	狸	ln	x	lnx	ln;x	110
2739	冥	ml	i	mli	ml;i	347
2740	碳	to	m	tom	to;m	2732
2741	咧	lv	i	lvi	lv;i	821
2742	惕	tn	q	tnq	tn;q	26
2743	暑	uj	v	ujv	uj;v	99
2744	咯	ge	l	gel	ge;l	1575
2744	咯	ky	l	kyl	ky;l	1575
2744	咯	lu	l	lul	lu;l	1575
2745	萝	lu	w	luw	lu;w	75
2746	汹	xq	r	xqr	xq;r	4
2747	腥	xl	v	xlv	xl;v	238
2748	窥	kk	r	kkr	kk;r	422
2749	俺	ar	q	arq	ar;q	3312
2750	潭	to	c	toc	to;c	180
2751	崎	qn	o	qno	qn;o	57
2752	麟	lm	i	lmi	lm;i	162
2753	捡	jc	x	jcx	jc;x	2887
2754	拯	ii	t	iit	ii;t	15
2755	厥	jf	j	jfj	jf;j	160
2756	澄	vi	a	via	vi;a	159
2757	萎	wp	w	wpw	wp;w	101
2758	哉	zx	g	zxg	zx;g	860
2759	涡	wu	w	wuw	wu;w	161
2760	滔	ta	v	tav	ta;v	14
2761	暇	xw	o	xwo	xw;o	42
2762	溯	sj	a	sja	sj;a	145
2763	鳞	lm	o	lmo	lm;o	229
2764	酿	ng	y	ngy	ng;y	505
2765	茵	ym	r	ymr	ym;r	84
2766	愕	ee	z	eez	ee;z	12
2767	瞅	vt	e	vte	vt;e	515
2768	暮	mj	a	mja	mj;a	686
2769	衙	yy	j	yyj	yy;j	97
2770	诫	jv	t	jvt	jv;t	32
2771	斧	fj	c	fjc	fj;c	538
2772	兮	xn	o	xno	xn;o	1597
2773	焕	hh	q	hhq	hh;q	96
2774	棕	zq	w	zqw	zq;w	400
2775	佑	yt	m	ytm	yt;m	502
2776	嘶	sn	w	snw	sn;w	246
2777	妓	jn	a	jna	jn;a	116
2778	喧	xh	o	xho	xh;o	61
2779	蓉	rq	v	rqv	rq;v	182
2780	删	uo	c	uoc	uo;c	2773
2781	樱	yl	w	ylw	yl;w	1239
2782	伺	cn	s	cns	cn;s	22
2782	伺	sn	s	sns	sn;s	22
2783	嗡	wi	b	wib	wi;b	141
2784	娥	ee	m	eem	ee;m	139
2785	梢	ua	v	uav	ua;v	117
2786	坝	by	v	byv	by;v	129
2787	蚕	co	v	cov	co;v	130
2788	敷	fj	x	fjx	fj;x	587
2789	澜	lo	z	loz	lo;z	75
2790	杏	xl	c	xlc	xl;c	272
2791	绥	sk	v	skv	sk;v	43
2792	冶	ye	v	yev	ye;v	46
2793	庇	bn	b	bnb	bn;b	62
2794	挠	na	j	naj	na;j	738
2795	搂	lt	j	ltj	lt;j	426
2796	倏	uj	b	ujb	uj;b	21
2797	聂	nv	j	nvj	nv;j	331
2798	婉	wo	c	woc	wo;c	45
2799	噪	za	f	zaf	za;f	123
2800	稼	jw	b	jwb	jw;b	21
2801	鳍	qn	e	qne	qn;e	150
2802	菱	ll	r	llr	ll;r	35
2803	盏	io	r	ior	io;r	205
2804	匿	nn	j	nnj	nn;j	244
2805	吱	in	s	ins	in;s	105
2806	寝	qm	a	qma	qm;a	487
2807	揽	lo	f	lof	lo;f	692
2808	髓	sk	j	skj	sk;j	123
2809	秉	bl	i	bli	bl;i	73
2810	哺	bj	k	bjk	bj;k	24
2811	矢	un	b	unb	un;b	447
2812	啪	py	g	pyg	py;g	1231
2813	帜	in	c	inc	in;c	10
2814	邵	ua	w	uaw	ua;w	312
2815	嗽	st	x	stx	st;x	11
2816	挟	xv	f	xvf	xv;f	301
2817	缸	gs	i	gsi	gs;i	1463
2818	揉	rt	x	rtx	rt;x	1851
2819	腻	nn	o	nno	nn;o	946
2820	驯	xd	r	xdr	xd;r	41
2821	缆	lo	e	loe	lo;e	20
2822	晌	us	j	usj	us;j	8
2823	瘫	to	k	tok	to;k	198
2824	贮	ij	b	ijb	ij;b	67
2825	觅	mn	q	mnq	mn;q	282
2826	朦	mi	v	miv	mi;v	10
2827	僻	pn	z	pnz	pn;z	42
2828	隋	sk	g	skg	sk;g	521
2829	蔓	mo	r	mor	mo;r	63
2830	咋	zy	g	zyg	zy;g	6605
2831	嵌	qc	f	qcf	qc;f	264
2832	虔	qc	m	qcm	qc;m	59
2833	畔	po	v	pov	po;v	280
2834	琐	su	v	suv	su;v	16
2835	碟	dv	a	dva	dv;a	1241
2836	涩	se	r	ser	se;r	670
2837	胧	lq	v	lqv	lq;v	80
2838	嘟	dj	l	djl	dj;l	191
2839	蹦	bi	b	bib	bi;b	1555
2840	冢	iq	c	iqc	iq;c	479
2841	浏	lb	p	lbp	lb;p	31
2842	裔	yn	f	ynf	yn;f	381
2843	襟	jm	n	jmn	jm;n	82
2844	叨	da	e	dae	da;e	151
2845	诀	jf	k	jfk	jf;k	129
2846	旭	xj	n	xjn	xj;n	205
2847	虾	xw	v	xwv	xw;v	2313
2848	簿	bj	a	bja	bj;a	278
2849	啤	pn	l	pnl	pn;l	999
2850	擒	qm	o	qmo	qm;o	498
2851	枣	za	e	zae	za;e	508
2852	嘎	gy	f	gyf	gy;f	453
2853	苑	yh	c	yhc	yh;c	255
2854	牟	mt	k	mtk	mt;k	256
2855	呕	oj	w	ojw	oj;w	445
2856	骆	lu	v	luv	lu;v	282
2857	凸	tj	a	tja	tj;a	541
2858	熄	xn	e	xne	xn;e	218
2859	兀	wj	u	wju	wj;u	273
2860	喔	wu	b	wub	wu;b	2736
2861	裳	us	q	usq	us;q	61
2862	凹	au	z	auz	au;z	671
2863	赎	uj	z	ujz	uj;z	531
2864	屯	td	j	tdj	td;j	883
2865	膛	ts	i	tsi	ts;i	95
2866	浇	jr	b	jrb	jr;b	1042
2867	灼	iu	v	iuv	iu;v	176
2868	裘	qb	i	qbi	qb;i	253
2869	砰	pi	m	pim	pi;m	635
2870	棘	jn	k	jnk	jn;k	146
2871	橡	xg	u	xgu	xg;u	394
2872	碱	jc	j	jcj	jc;j	492
2873	聋	lq	m	lqm	lq;m	116
2874	姥	la	w	law	la;w	78
2875	瑜	yj	q	yjq	yj;q	1245
2876	毋	wj	w	wjw	wj;w	172
2877	娅	yy	o	yyo	yy;o	255
2878	沮	jj	a	jja	jj;a	85
2879	萌	mi	f	mif	mi;f	1694
2880	俏	qr	j	qrj	qr;j	137
2881	黯	ar	k	ark	ar;k	102
2882	撇	pv	k	pvk	pv;k	682
2883	粟	sj	r	sjr	sj;r	224
2884	粪	fz	v	fzv	fz;v	546
2885	尹	ym	l	yml	ym;l	317
2886	苟	gt	x	gtx	gt;x	664
2887	癫	dc	a	dca	dc;a	46
2888	蚂	my	c	myc	my;c	257
2889	禹	yj	t	yjt	yj;t	762
2890	廖	lr	j	lrj	lr;j	283
2891	俭	jc	o	jco	jc;o	54
2892	帖	tv	k	tvk	tv;k	1639
2893	煎	jc	e	jce	jc;e	2605
2894	缕	lk	q	lkq	lk;q	120
2895	窦	dt	i	dti	dt;i	173
2896	簇	cj	w	cjw	cj;w	338
2897	棱	li	w	liw	li;w	266
2898	叩	kt	i	kti	kt;i	171
2899	呐	ny	g	nyg	ny;g	3323
2900	瑶	ya	o	yao	ya;o	272
2901	墅	uj	m	ujm	uj;m	15
2902	莺	yl	n	yln	yl;n	149
2903	烫	ts	u	tsu	ts;u	1599
2904	蛙	wy	c	wyc	wy;c	548
2905	歹	dx	l	dxl	dx;l	41
2906	伶	ll	v	llv	ll;v	41
2907	葱	cq	v	cqv	cq;v	1102
2908	哮	xr	c	xrc	xr;c	3
2909	眩	xh	q	xhq	xh;q	14
2910	坤	kd	i	kdi	kd;i	599
2911	廓	ku	z	kuz	ku;z	32
2912	讳	hk	a	hka	hk;a	171
2913	啼	tn	o	tno	tn;o	85
2914	乍	iy	c	iyc	iy;c	320
2915	瓣	bo	v	bov	bo;v	386
2916	矫	jr	u	jru	jr;u	191
2917	跋	by	m	bym	by;m	76
2918	枉	ws	a	wsa	ws;a	185
2919	梗	gi	w	giw	gi;w	5783
2920	厕	ce	a	cea	ce;a	72
2921	琢	iu	b	iub	iu;b	20
2921	琢	zu	b	zub	zu;b	20
2922	讥	jn	p	jnp	jn;p	45
2923	釉	yt	n	ytn	yt;n	254
2924	窟	kj	r	kjr	kj;r	296
2925	敛	lc	r	lcr	lc;r	196
2926	轼	un	f	unf	un;f	115
2927	庐	lj	r	ljr	lj;r	109
2928	胚	pp	c	ppc	pp;c	372
2929	呻	uz	m	uzm	uz;m	16
2930	绰	vu	r	vur	vu;r	28
2931	扼	ee	c	eec	ee;c	71
2932	懿	yn	h	ynh	yn;h	97
2933	炯	jq	z	jqz	jq;z	63
2934	竿	go	z	goz	go;z	81
2935	慷	ks	x	ksx	ks;x	43
2936	虞	yj	a	yja	yj;a	404
2937	锤	vk	v	vkv	vk;v	2664
2938	栓	uh	i	uhi	uh;i	391
2939	桨	jg	l	jgl	jg;l	456
2940	蚊	wz	i	wzi	wz;i	248
2941	磅	bs	q	bsq	bs;q	2695
2942	孽	nv	q	nvq	nv;q	200
2943	惭	co	z	coz	co;z	30
2944	戳	vu	z	vuz	vu;z	5624
2945	禀	bl	j	blj	bl;j	103
2946	鄂	ee	s	ees	ee;s	229
2947	馈	kk	f	kkf	kk;f	30
2948	垣	yh	n	yhn	yh;n	108
2949	溅	jc	q	jcq	jc;q	334
2950	咚	dq	m	dqm	dq;m	559
2951	钙	gx	r	gxr	gx;r	1392
2952	礁	jr	t	jrt	jr;t	127
2953	彰	is	w	isw	is;w	107
2954	豁	hu	m	hum	hu;m	352
2955	眯	mn	e	mne	mn;e	82
2956	磷	lm	p	lmp	lm;p	704
2957	雯	wz	a	wza	wz;a	35
2958	墟	xj	t	xjt	xj;t	79
2959	迂	yj	k	yjk	yj;k	48
2960	瞻	io	l	iol	io;l	78
2961	颅	lj	l	ljl	lj;l	51
2962	琉	lb	u	lbu	lb;u	73
2963	悼	da	l	dal	da;l	89
2964	蝴	hj	f	hjf	hj;f	3
2965	拣	jc	r	jcr	jc;r	338
2966	渺	mr	x	mrx	mr;x	48
2967	眷	jh	a	jha	jh;a	12
2968	悯	mm	j	mmj	mm;j	41
2969	汰	tx	f	txf	tx;f	87
2970	慑	ue	v	uev	ue;v	49
2971	婶	uz	n	uzn	uz;n	260
2972	斐	fp	j	fpj	fp;j	115
2973	嘘	xj	q	xjq	xj;q	582
2974	镶	xg	t	xgt	xg;t	193
2975	炕	ks	a	ksa	ks;a	211
2976	宦	hh	e	hhe	hh;e	15
2977	趴	py	c	pyc	py;c	1227
2978	绷	bi	f	bif	bi;f	229
2979	窘	jq	b	jqb	jq;b	37
2980	襄	xg	p	xgp	xg;p	101
2981	珀	pu	w	puw	pu;w	107
2982	嚣	xr	s	xrs	xr;s	18
2984	酌	iu	f	iuf	iu;f	60
2985	浊	iu	l	iul	iu;l	313
2986	毓	yj	o	yjo	yj;o	77
2987	撼	ho	w	how	ho;w	41
2988	嗜	un	h	unh	un;h	305
2989	扛	ks	k	ksk	ks;k	2060
2990	峭	qr	e	qre	qr;e	5
2991	磕	ke	t	ket	ke;t	1864
2992	翘	qr	q	qrq	qr;q	975
2993	槽	ca	j	caj	ca;j	1850
2994	淌	ts	r	tsr	ts;r	241
2995	栅	iy	b	iyb	iy;b	92
2996	颓	tk	z	tkz	tk;z	265
2997	熏	xd	l	xdl	xd;l	687
2998	瑛	yl	f	ylf	yl;f	192
2999	颐	yn	u	ynu	yn;u	88
3000	忖	cd	i	cdi	cd;i	6
3001	牡	mj	l	mjl	mj;l	33
3002	缀	ik	w	ikw	ik;w	293
